group,subset,component,mean_pp,ci_low_pp,ci_high_pp
neural_fold2_seed17_easy,hard,coverage_with_product_ranking,-1.5870994395303737,-2.281445717322938,-0.8053899965038764
neural_fold2_seed17_easy,hard,ranking_at_hurdle_count,0.5349340482720264,0.2375084695488523,0.8270295360257671
damping097_fold2_seed17_all,all,full_total,-0.21154529436479277,-0.7405458163026157,0.3052383688109968
damping097_fold2_seed17_all,all,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_all,all,total,-0.21154529436479277,-0.7405458163026157,0.3052383688109968
damping097_fold2_seed17_all,all,ranking_at_product_count,-1.402770385431379,-1.7156134323124823,-1.091542838019329
damping097_fold2_seed17_all,all,coverage_with_hurdle_ranking,1.1912250910665865,0.9184403412164348,1.4435161611830178
damping097_fold2_seed17_all,all,coverage_with_product_ranking,1.048424473242035,0.8570521252151324,1.2536007853118
damping097_fold2_seed17_all,all,ranking_at_hurdle_count,-1.2599697676068278,-1.6849873453440274,-0.887126357489985
damping097_fold2_seed17_all,easy,full_total,0.22395212736203185,-0.16217220708520663,0.6752935508890825
damping097_fold2_seed17_all,easy,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_all,easy,total,0.22395212736203185,-0.16217220708520663,0.6752935508890825
damping097_fold2_seed17_all,easy,ranking_at_product_count,0.39838653561734605,0.14530910437737862,0.7467336608756269
damping097_fold2_seed17_all,easy,coverage_with_hurdle_ranking,-0.17443440825531412,-0.5394552185436742,0.08214984317580258
damping097_fold2_seed17_all,easy,coverage_with_product_ranking,0.1027163915061091,-0.10863716869663086,0.2777911123211123
damping097_fold2_seed17_all,easy,ranking_at_hurdle_count,0.12123573585592275,-0.1260650605516842,0.4927265269037012
damping097_fold2_seed17_all,hard,full_total,-0.6618446752655144,-1.3414296650971207,-0.07552779647317741
damping097_fold2_seed17_all,hard,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_all,hard,total,-0.6618446752655144,-1.3414296650971207,-0.07552779647317741
damping097_fold2_seed17_all,hard,ranking_at_product_count,-1.8254948880383763,-2.3757382217881737,-1.3932520266491686
damping097_fold2_seed17_all,hard,coverage_with_hurdle_ranking,1.163650212772862,0.9170094497402504,1.3902228412737652
damping097_fold2_seed17_all,hard,coverage_with_product_ranking,1.0022751526302818,0.8378547812966133,1.1643104420421984
damping097_fold2_seed17_all,hard,ranking_at_hurdle_count,-1.664119827895796,-2.345526178685475,-1.1373306330281476
damping097_fold2_seed17_easy,all,full_total,-3.5500154198515474,-4.088860158215447,-2.8710375799410794
damping097_fold2_seed17_easy,all,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_easy,all,total,-3.5500154198515474,-4.088860158215447,-2.8710375799410794
damping097_fold2_seed17_easy,all,ranking_at_product_count,-0.30228445783820446,-0.5715888612039537,0.0765887951082036
damping097_fold2_seed17_easy,all,coverage_with_hurdle_ranking,-3.2477309620133425,-3.861140764700005,-2.4852530219856823
damping097_fold2_seed17_easy,all,coverage_with_product_ranking,-2.844906888554778,-3.2935133512251897,-2.3098202045866802
damping097_fold2_seed17_easy,all,ranking_at_hurdle_count,-0.7051085312967684,-0.9551474567384943,-0.4437400270309694
damping097_fold2_seed17_easy,easy,full_total,0.8202432387463678,0.21010431391727358,1.5960710832254579
damping097_fold2_seed17_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_easy,easy,total,0.8202432387463678,0.21010431391727358,1.5960710832254579
damping097_fold2_seed17_easy,easy,ranking_at_product_count,0.03276189604547898,-0.10952148793847667,0.1841712853103548
damping097_fold2_seed17_easy,easy,coverage_with_hurdle_ranking,0.7874813427008889,0.17667396217518838,1.6042000196394999
damping097_fold2_seed17_easy,easy,coverage_with_product_ranking,-0.9652074815010532,-1.6303701900225942,-0.17507434563616525
damping097_fold2_seed17_easy,easy,ranking_at_hurdle_count,1.785450720247421,1.364219173617726,2.251073450090493
damping097_fold2_seed17_easy,hard,full_total,-3.875338356592807,-4.4755038755533265,-3.166276226879128
damping097_fold2_seed17_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold2_seed17_easy,hard,total,-3.875338356592807,-4.4755038755533265,-3.166276226879128
damping097_fold2_seed17_easy,hard,ranking_at_product_count,-0.49868668912670067,-0.8236509259816842,-0.013279996107007693
damping097_fold2_seed17_easy,hard,coverage_with_hurdle_ranking,-3.3766516674661062,-4.120003937848265,-2.4970126886917403
damping097_fold2_seed17_easy,hard,coverage_with_product_ranking,-2.9946744475536438,-3.4834073706583464,-2.435295541676263
damping097_fold2_seed17_easy,hard,ranking_at_hurdle_count,-0.8806639090391626,-1.150585441797156,-0.5997746309457109
neural_fold2_seed29_all,all,full_total,-0.10497916222693526,-0.2972317069206499,0.05767449460819417
neural_fold2_seed29_all,all,support_difference,0.0,0.0,0.0
neural_fold2_seed29_all,all,total,-0.10497916222693526,-0.2972317069206499,0.05767449460819417
neural_fold2_seed29_all,all,ranking_at_product_count,-0.20664517047962805,-0.40430725896143616,-0.04358553506465898
neural_fold2_seed29_all,all,coverage_with_hurdle_ranking,0.1016660082526927,0.04532512699691158,0.15415399053955592
neural_fold2_seed29_all,all,coverage_with_product_ranking,0.15174324121744218,0.10410704875043626,0.20572250389744456
neural_fold2_seed29_all,all,ranking_at_hurdle_count,-0.25672240344437747,-0.4693034684431044,-0.07206873881851159
neural_fold2_seed29_all,easy,full_total,0.5774894428730093,0.038944746706551965,1.1522084064411895
neural_fold2_seed29_all,easy,support_difference,0.0,0.0,0.0
neural_fold2_seed29_all,easy,total,0.5774894428730093,0.038944746706551965,1.1522084064411895
neural_fold2_seed29_all,easy,ranking_at_product_count,0.14470208049323813,-0.24734916782465766,0.5189088193870304
neural_fold2_seed29_all,easy,coverage_with_hurdle_ranking,0.4327873623797712,0.023929416082352065,0.9501778721240262
neural_fold2_seed29_all,easy,coverage_with_product_ranking,0.18033182421992505,-0.26552384667620027,0.710604738739231
neural_fold2_seed29_all,easy,ranking_at_hurdle_count,0.39715761865308424,-0.17393868738175172,0.8897013639764668
neural_fold2_seed29_all,hard,full_total,-0.17291764909398555,-0.3293965153056813,-0.03959781468006632
neural_fold2_seed29_all,hard,support_difference,0.0,0.0,0.0
neural_fold2_seed29_all,hard,total,-0.17291764909398555,-0.3293965153056813,-0.03959781468006632
neural_fold2_seed29_all,hard,ranking_at_product_count,-0.264663828916226,-0.4512912284164279,-0.1159427493269382
neural_fold2_seed29_all,hard,coverage_with_hurdle_ranking,0.09174617982224047,0.016953381645960424,0.163608284709469
neural_fold2_seed29_all,hard,coverage_with_product_ranking,0.14496996857216593,0.07335247810721465,0.21985693053580516
neural_fold2_seed29_all,hard,ranking_at_hurdle_count,-0.3178876176661515,-0.5311960238283397,-0.1244868383966163
neural_fold2_seed29_easy,all,full_total,-1.5190240959283399,-2.3411485901836637,-0.5330844519385914
neural_fold2_seed29_easy,all,support_difference,0.0,0.0,0.0
neural_fold2_seed29_easy,all,total,-1.5190240959283399,-2.3411485901836637,-0.5330844519385914
neural_fold2_seed29_easy,all,ranking_at_product_count,0.6897031483678254,0.1126418622123347,1.2615499783410162
neural_fold2_seed29_easy,all,coverage_with_hurdle_ranking,-2.208727244296165,-2.8402844289931375,-1.5336836802518148
neural_fold2_seed29_easy,all,coverage_with_product_ranking,-2.255430582303047,-3.0253040994432476,-1.4144932048387229
neural_fold2_seed29_easy,all,ranking_at_hurdle_count,0.7364064863747072,0.3827701523758858,1.106205179799485
neural_fold2_seed29_easy,easy,full_total,4.787575228418026,0.8803273314264326,8.857691498620019
neural_fold2_seed29_easy,easy,support_difference,0.0,0.0,0.0
neural_fold2_seed29_easy,easy,total,4.787575228418026,0.8803273314264326,8.857691498620019
neural_fold2_seed29_easy,easy,ranking_at_product_count,4.170807188721779,2.0767595198282804,6.234240177163489
neural_fold2_seed29_easy,easy,coverage_with_hurdle_ranking,0.6167680396962483,-3.970793205970499,5.346440017865245
neural_fold2_seed29_easy,easy,coverage_with_product_ranking,3.9246969923743316,0.04712754271018236,7.897109193504419
neural_fold2_seed29_easy,easy,ranking_at_hurdle_count,0.8628782360436946,0.574871786020687,1.1159441989320178
neural_fold2_seed29_easy,hard,full_total,-1.3268711954636148,-2.1284343685420737,-0.36156862417338004
neural_fold2_seed29_easy,hard,support_difference,0.0,0.0,0.0
neural_fold2_seed29_easy,hard,total,-1.3268711954636148,-2.1284343685420737,-0.36156862417338004
neural_fold2_seed29_easy,hard,ranking_at_product_count,0.8672029977729774,0.3331778733523007,1.4401581764734348
neural_fold2_seed29_easy,hard,coverage_with_hurdle_ranking,-2.194074193236592,-2.895247615540681,-1.462823802834481
neural_fold2_seed29_easy,hard,coverage_with_product_ranking,-2.1621624010536937,-3.017731118062785,-1.2179067870797753
neural_fold2_seed29_easy,hard,ranking_at_hurdle_count,0.8352912055900794,0.4309617342514781,1.216466673641866
damping097_fold2_seed29_all,all,full_total,-0.25374489423525426,-0.9239551786137589,0.2927014350132861
damping097_fold2_seed29_all,all,support_difference,0.0,0.0,0.0
damping097_fold2_seed29_all,all,total,-0.25374489423525426,-0.9239551786137589,0.2927014350132861
damping097_fold2_seed29_all,all,ranking_at_product_count,-1.2138463765213658,-1.5894417361549749,-0.879891850883728
damping097_fold2_seed29_all,all,coverage_with_hurdle_ranking,0.9601014822861116,0.6211692356975994,1.2364353436644135
damping097_fold2_seed29_all,all,coverage_with_product_ranking,0.816202764662659,0.5180079669416212,1.0938088823243481
damping097_fold2_seed29_all,all,ranking_at_hurdle_count,-1.069947658897913,-1.5193601644502,-0.7128554881869746
damping097_fold2_seed29_all,easy,full_total,0.11203186019767356,-0.21236442663081023,0.5391204287135424
damping097_fold2_seed29_all,easy,support_difference,0.0,0.0,0.0
damping097_fold2_seed29_all,easy,total,0.11203186019767356,-0.21236442663081023,0.5391204287135424
damping097_fold2_seed29_all,easy,ranking_at_product_count,0.27474639480431584,0.03962653966289992,0.6242960260648899
damping097_fold2_seed29_all,easy,coverage_with_hurdle_ranking,-0.1627145346066422,-0.438222296482635,0.006159354492883651
damping097_fold2_seed29_all,easy,coverage_with_product_ranking,0.026424445106786952,-0.1309228162476108,0.13703039599223832
damping097_fold2_seed29_all,easy,ranking_at_hurdle_count,0.08560741509088665,-0.13405522228678257,0.4532114801250597
damping097_fold2_seed29_all,hard,full_total,-0.7042083939897114,-1.5887753334093944,-0.04656697216118908
damping097_fold2_seed29_all,hard,support_difference,0.0,0.0,0.0
damping097_fold2_seed29_all,hard,total,-0.7042083939897114,-1.5887753334093944,-0.04656697216118908
damping097_fold2_seed29_all,hard,ranking_at_product_count,-1.5968869477778158,-2.219314640132481,-1.1281116844717445
damping097_fold2_seed29_all,hard,coverage_with_hurdle_ranking,0.8926785537881046,0.5646298324412058,1.1661672139137946
damping097_fold2_seed29_all,hard,coverage_with_product_ranking,0.7545509735851057,0.48915359892160215,0.9939071807210598
damping097_fold2_seed29_all,hard,ranking_at_hurdle_count,-1.458759367574817,-2.151512786216759,-0.9546305219330412
damping097_fold2_seed29_easy,all,full_total,-3.8583839091978693,-4.451015838371262,-3.1862953299340004
damping097_fold2_seed29_easy,all,support_difference,0.0,0.0,0.0
damping097_fold2_seed29_easy,all,total,-3.8583839091978693,-4.451015838371262,-3.1862953299340004
damping097_fold2_seed29_easy,all,ranking_at_product_count,-0.4995514719845087,-0.7051563209671516,-0.236177448424945
damping097_fold2_seed29_easy,all,coverage_with_hurdle_ranking,-3.3588324372133602,-4.000594027266292,-2.5710511036711954
damping097_fold2_seed29_easy,all,coverage_with_product_ranking,-3.0917376504543093,-3.6697752661624445,-2.392817282194919
damping097_fold2_seed29_easy,all,ranking_at_hurdle_count,-0.76664625874356,-0.9476387367599989,-0.5738737912961851
damping097_fold2_seed29_easy,easy,full_total,0.7394404465848401,0.17440830392025314,1.4497120251145337
damping097_fold2_seed29_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold2_seed29_easy,easy,total,0.7394404465848401,0.17440830392025314,1.4497120251145337
damping097_fold2_seed29_easy,easy,ranking_at_product_count,-0.020037232685483193,-0.17360421542979437,0.13593887532261054
damping097_fold2_seed29_easy,easy,coverage_with_hurdle_ranking,0.7594776792703233,0.14809109874429077,1.5532988699906585
damping097_fold2_seed29_easy,easy,coverage_with_product_ranking,-0.7791542983593684,-1.4714759475818004,0.026468377177720957
damping097_fold2_seed29_easy,easy,ranking_at_hurdle_count,1.5185947449442088,1.1875614951597668,1.8600078451519901
damping097_fold2_seed29_easy,hard,full_total,-4.220165651346123,-4.860113333591443,-3.5537027545010975
damping097_fold2_seed29_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold2_seed29_easy,hard,total,-4.220165651346123,-4.860113333591443,-3.5537027545010975
damping097_fold2_seed29_easy,hard,ranking_at_product_count,-0.7613262139498034,-1.058539320907064,-0.40238812129812773
damping097_fold2_seed29_easy,hard,coverage_with_hurdle_ranking,-3.4588394373963194,-4.20402164685612,-2.632840262006765
damping097_fold2_seed29_easy,hard,coverage_with_product_ranking,-3.2780272932675194,-3.9220539144259425,-2.540364755714626
damping097_fold2_seed29_easy,hard,ranking_at_hurdle_count,-0.9421383580786034,-1.150086724864987,-0.6886986735229601
neural_fold2_seed43_all,all,full_total,0.32302933324393474,0.1656900315659264,0.49184418119250656
neural_fold2_seed43_all,all,support_difference,0.0,0.0,0.0
neural_fold2_seed43_all,all,total,0.32302933324393474,0.1656900315659264,0.49184418119250656
neural_fold2_seed43_all,all,ranking_at_product_count,0.17642820743674806,0.07666730393523825,0.2748800373566247
neural_fold2_seed43_all,all,coverage_with_hurdle_ranking,0.1466011258071867,0.07232303297788782,0.25456603395768324
neural_fold2_seed43_all,all,coverage_with_product_ranking,0.1393023655007962,0.08693651033844488,0.20145148741016855
neural_fold2_seed43_all,all,ranking_at_hurdle_count,0.18372696774313857,0.0792431558260711,0.2944879031398424
neural_fold2_seed43_all,easy,full_total,0.37065572535602476,-0.01799368496831555,0.8020667728998356
neural_fold2_seed43_all,easy,support_difference,0.0,0.0,0.0
neural_fold2_seed43_all,easy,total,0.37065572535602476,-0.01799368496831555,0.8020667728998356
neural_fold2_seed43_all,easy,ranking_at_product_count,-0.04079226292364341,-0.2037915994353955,0.11119946853904017
neural_fold2_seed43_all,easy,coverage_with_hurdle_ranking,0.41144798827966816,0.017794355215756952,0.7974511648720229
neural_fold2_seed43_all,easy,coverage_with_product_ranking,0.3581948857167359,0.06804405465698062,0.6058370974659599
neural_fold2_seed43_all,easy,ranking_at_hurdle_count,0.01246083963928886,-0.25085370682078867,0.31152792649674904
neural_fold2_seed43_all,hard,full_total,0.3636182324353935,0.17462787543856628,0.556412871660043
neural_fold2_seed43_all,hard,support_difference,0.0,0.0,0.0
neural_fold2_seed43_all,hard,total,0.3636182324353935,0.17462787543856628,0.556412871660043
neural_fold2_seed43_all,hard,ranking_at_product_count,0.17884943921407692,0.048059792829498155,0.31672777245743927
neural_fold2_seed43_all,hard,coverage_with_hurdle_ranking,0.18476879322131654,0.06481416359884776,0.35239138834215644
neural_fold2_seed43_all,hard,coverage_with_product_ranking,0.1377862747390771,0.07741504920945072,0.19816655710395095
neural_fold2_seed43_all,hard,ranking_at_hurdle_count,0.2258319576963164,0.09313194823484124,0.3621522124174984
neural_fold2_seed43_easy,all,full_total,-1.2456035036581508,-1.7793043247079061,-0.6242594790603992
neural_fold2_seed43_easy,all,support_difference,0.0,0.0,0.0
neural_fold2_seed43_easy,all,total,-1.2456035036581508,-1.7793043247079061,-0.6242594790603992
neural_fold2_seed43_easy,all,ranking_at_product_count,0.26959956051822154,-0.187855072175341,0.6974339452672349
neural_fold2_seed43_easy,all,coverage_with_hurdle_ranking,-1.5152030641763723,-2.0002668314255385,-1.0203802671827173
neural_fold2_seed43_easy,all,coverage_with_product_ranking,-1.708290948755859,-2.2997688732434933,-1.0004996662976855
neural_fold2_seed43_easy,all,ranking_at_hurdle_count,0.4626874450977081,0.2445433700261984,0.6810070051340721
neural_fold2_seed43_easy,easy,full_total,4.31378775770224,0.6295695247922597,8.182941362934844
neural_fold2_seed43_easy,easy,support_difference,0.0,0.0,0.0
neural_fold2_seed43_easy,easy,total,4.31378775770224,0.6295695247922597,8.182941362934844
neural_fold2_seed43_easy,easy,ranking_at_product_count,4.8687942226033,2.970867247909399,6.559672999665791
neural_fold2_seed43_easy,easy,coverage_with_hurdle_ranking,-0.5550064649010599,-4.074236674085091,2.9863760266407926
neural_fold2_seed43_easy,easy,coverage_with_product_ranking,4.1375195432158645,0.5470739835003922,7.901605002831949
neural_fold2_seed43_easy,easy,ranking_at_hurdle_count,0.1762682144863754,-0.09430504616051463,0.4313019723503059
neural_fold2_seed43_easy,hard,full_total,-0.9428943801125265,-1.3917758517131766,-0.3839962451993825
neural_fold2_seed43_easy,hard,support_difference,0.0,0.0,0.0
neural_fold2_seed43_easy,hard,total,-0.9428943801125265,-1.3917758517131766,-0.3839962451993825
neural_fold2_seed43_easy,hard,ranking_at_product_count,0.5244824630891393,0.06553158012879937,0.9750359461677734
neural_fold2_seed43_easy,hard,coverage_with_hurdle_ranking,-1.4673768432016658,-2.0019943145872108,-0.9217921728983827
neural_fold2_seed43_easy,hard,coverage_with_product_ranking,-1.5333041886083238,-2.1521295230129596,-0.8114628937480216
neural_fold2_seed43_easy,hard,ranking_at_hurdle_count,0.5904098084957974,0.3081919293309038,0.8622825396326801
damping097_fold2_seed43_all,all,full_total,-0.03428237147398644,-0.4731990351605301,0.39507477733068835
damping097_fold2_seed43_all,all,support_difference,0.0,0.0,0.0
damping097_fold2_seed43_all,all,total,-0.03428237147398644,-0.4731990351605301,0.39507477733068835
damping097_fold2_seed43_all,all,ranking_at_product_count,-1.2038900491639666,-1.4477581816124634,-0.9573740657795952
damping097_fold2_seed43_all,all,coverage_with_hurdle_ranking,1.1696076776899802,0.8812434407337688,1.4163551669350622
damping097_fold2_seed43_all,all,coverage_with_product_ranking,1.0944349265177233,0.885338830865952,1.278317397569429
damping097_fold2_seed43_all,all,ranking_at_hurdle_count,-1.1287172979917097,-1.4961962591380076,-0.8139386763637545
damping097_fold2_seed43_all,easy,full_total,0.1503387405175257,-0.0883956441099798,0.39430376566789027
damping097_fold2_seed43_all,easy,support_difference,0.0,0.0,0.0
damping097_fold2_seed43_all,easy,total,0.1503387405175257,-0.0883956441099798,0.39430376566789027
damping097_fold2_seed43_all,easy,ranking_at_product_count,0.2439601628517693,0.13254336906845188,0.3820868319797739
damping097_fold2_seed43_all,easy,coverage_with_hurdle_ranking,-0.09362142233424356,-0.3845514349481123,0.10670249535718468
damping097_fold2_seed43_all,easy,coverage_with_product_ranking,-0.11132998470776666,-0.471793687084773,0.19095298838617425
damping097_fold2_seed43_all,easy,ranking_at_hurdle_count,0.2616687252252923,0.06615947908826612,0.5904824480072076
damping097_fold2_seed43_all,hard,full_total,-0.46805746088945954,-1.0188064040480613,0.033318822498605044
damping097_fold2_seed43_all,hard,support_difference,0.0,0.0,0.0
damping097_fold2_seed43_all,hard,total,-0.46805746088945954,-1.0188064040480613,0.033318822498605044
damping097_fold2_seed43_all,hard,ranking_at_product_count,-1.5648818515629768,-1.9675931374950566,-1.2107086943645826
damping097_fold2_seed43_all,hard,coverage_with_hurdle_ranking,1.0968243906735173,0.8257927626120143,1.350301619456196
damping097_fold2_seed43_all,hard,coverage_with_product_ranking,1.0741779238563696,0.8928930966622483,1.2135450473045404
damping097_fold2_seed43_all,hard,ranking_at_hurdle_count,-1.5422353847458292,-2.0949068880799993,-1.0789309866904706
damping097_fold2_seed43_easy,all,full_total,-3.213873258292763,-3.877408406311283,-2.4691897813351558
damping097_fold2_seed43_easy,all,support_difference,0.0,0.0,0.0
damping097_fold2_seed43_easy,all,total,-3.213873258292763,-3.877408406311283,-2.4691897813351558
damping097_fold2_seed43_easy,all,ranking_at_product_count,-0.47490630295811004,-0.8315128477661959,0.001574935411017433
damping097_fold2_seed43_easy,all,coverage_with_hurdle_ranking,-2.7389669553346527,-3.542754248490993,-1.8648705244959711
damping097_fold2_seed43_easy,all,coverage_with_product_ranking,-2.354050433724519,-2.8853548058378355,-1.7729502823416274
damping097_fold2_seed43_easy,all,ranking_at_hurdle_count,-0.8598228245682439,-1.1379514023818056,-0.6029876492713462
damping097_fold2_seed43_easy,easy,full_total,0.642182867976478,0.17150801959901646,1.2199685861898362
damping097_fold2_seed43_easy,easy,support_difference,0.0,0.0,0.0
damping097_fold2_seed43_easy,easy,total,0.642182867976478,0.17150801959901646,1.2199685861898362
damping097_fold2_seed43_easy,easy,ranking_at_product_count,0.027567547311584263,-0.14481637363731686,0.20603140958643668
damping097_fold2_seed43_easy,easy,coverage_with_hurdle_ranking,0.6146153206648937,0.11156551113931293,1.269913935530609
damping097_fold2_seed43_easy,easy,coverage_with_product_ranking,-1.1373945793269105,-1.7980069446388722,-0.44149027285206
damping097_fold2_seed43_easy,easy,ranking_at_hurdle_count,1.7795774473033883,1.3103961881485868,2.2133410385341823
damping097_fold2_seed43_easy,hard,full_total,-3.567527351725457,-4.239263118221486,-2.850441710362384
damping097_fold2_seed43_easy,hard,support_difference,0.0,0.0,0.0
damping097_fold2_seed43_easy,hard,total,-3.567527351725457,-4.239263118221486,-2.850441710362384
damping097_fold2_seed43_easy,hard,ranking_at_product_count,-0.8483862146882212,-1.3088315450877654,-0.2161968398969529
damping097_fold2_seed43_easy,hard,coverage_with_hurdle_ranking,-2.7191411370372354,-3.65870260449287,-1.7260939253343381
damping097_fold2_seed43_easy,hard,coverage_with_product_ranking,-2.5255534335061176,-3.0804193256720573,-1.9243061312197538
damping097_fold2_seed43_easy,hard,ranking_at_hurdle_count,-1.041973918219339,-1.3570678674426384,-0.7620866848591533
